app_id,data_type,purpose,privacy_type,data_category
694580816,Advertising Data,Third-Party Advertising,Data Linked to You,Usage Data
694580816,Purchase History,Developer’s Advertising or Marketing,Data Linked to You,Purchases
694580816,Email Address,Developer’s Advertising or Marketing,Data Linked to You,Contact Info
694580816,User ID,Developer’s Advertising or Marketing,Data Linked to You,Identifiers
694580816,Purchase History,Analytics,Data Linked to You,Purchases
694580816,Coarse Location,Analytics,Data Linked to You,Location
694580816,User ID,Analytics,Data Linked to You,Identifiers
694580816,Product Interaction,Analytics,Data Linked to You,Usage Data
694580816,Advertising Data,Analytics,Data Linked to You,Usage Data
694580816,Purchase History,Product Personalization,Data Linked to You,Purchases
694580816,Email Address,Product Personalization,Data Linked to You,Contact Info
694580816,Name,Product Personalization,Data Linked to You,Contact Info
694580816,User ID,Product Personalization,Data Linked to You,Identifiers
694580816,Product Interaction,Product Personalization,Data Linked to You,Usage Data
694580816,Purchase History,App Functionality,Data Linked to You,Purchases
694580816,Coarse Location,App Functionality,Data Linked to You,Location
694580816,Email Address,App Functionality,Data Linked to You,Contact Info
694580816,Name,App Functionality,Data Linked to You,Contact Info
694580816,Phone Number,App Functionality,Data Linked to You,Contact Info
694580816,User ID,App Functionality,Data Linked to You,Identifiers
694580816,Device ID,App Functionality,Data Linked to You,Identifiers
694580816,Product Interaction,App Functionality,Data Linked to You,Usage Data
694580816,Crash Data,App Functionality,Data Linked to You,Diagnostics
694580816,Performance Data,App Functionality,Data Linked to You,Diagnostics
1522268839,Product Interaction,Analytics,Data Not Linked to You,Usage Data
1522268839,Purchase History,App Functionality,Data Not Linked to You,Purchases
1522268839,User ID,App Functionality,Data Not Linked to You,Identifiers
1522268839,Product Interaction,App Functionality,Data Not Linked to You,Usage Data
6477695159,Email Address,App Functionality,Data Linked to You,Contact Info
6477695159,Name,App Functionality,Data Linked to You,Contact Info
6477695159,Other User Content,App Functionality,Data Linked to You,User Content
6477695159,User ID,App Functionality,Data Linked to You,Identifiers
6477695159,Environment Scanning,App Functionality,Data Linked to You,Surroundings
6475262918,Email Address,Developer’s Advertising or Marketing,Data Linked to You,Contact Info
6475262918,Purchase History,Analytics,Data Linked to You,Purchases
6475262918,Search History,Analytics,Data Linked to You,Search History
6475262918,User ID,Analytics,Data Linked to You,Identifiers
6475262918,Device ID,Analytics,Data Linked to You,Identifiers
6475262918,Other Data Types,Analytics,Data Linked to You,Other Data
6475262918,Precise Location,Product Personalization,Data Linked to You,Location
6475262918,Search History,Product Personalization,Data Linked to You,Search History
6475262918,Purchase History,App Functionality,Data Linked to You,Purchases
6475262918,Precise Location,App Functionality,Data Linked to You,Location
6475262918,Coarse Location,App Functionality,Data Linked to You,Location
6475262918,Email Address,App Functionality,Data Linked to You,Contact Info
6475262918,Name,App Functionality,Data Linked to You,Contact Info
6475262918,Phone Number,App Functionality,Data Linked to You,Contact Info
6475262918,Photos or Videos,App Functionality,Data Linked to You,User Content
6475262918,User ID,App Functionality,Data Linked to You,Identifiers
6475262918,Other Data Types,App Functionality,Data Linked to You,Other Data
6475262918,Product Interaction,Analytics,Data Not Linked to You,Usage Data
6475262918,Other Usage Data,Analytics,Data Not Linked to You,Usage Data
6475262918,Crash Data,Analytics,Data Not Linked to You,Diagnostics
6475262918,Other Diagnostic Data,Analytics,Data Not Linked to You,Diagnostics
6475262918,Crash Data,App Functionality,Data Not Linked to You,Diagnostics
6475262918,Other Diagnostic Data,App Functionality,Data Not Linked to You,Diagnostics
290853822,Email Address,App Functionality,Data Linked to You,Contact Info
290853822,Name,App Functionality,Data Linked to You,Contact Info
290853822,Contacts,App Functionality,Data Linked to You,Contacts
290853822,Photos or Videos,App Functionality,Data Linked to You,User Content
290853822,Audio Data,App Functionality,Data Linked to You,User Content
290853822,Customer Support,App Functionality,Data Linked to You,User Content
290853822,Other User Content,App Functionality,Data Linked to You,User Content
290853822,Search History,App Functionality,Data Linked to You,Search History
290853822,User ID,App Functionality,Data Linked to You,Identifiers
290853822,Product Interaction,Analytics,Data Not Linked to You,Usage Data
290853822,Crash Data,App Functionality,Data Not Linked to You,Diagnostics
290853822,Performance Data,App Functionality,Data Not Linked to You,Diagnostics
6471967539,Email Address,App Functionality,Data Linked to You,Contact Info
6471967539,User ID,App Functionality,Data Linked to You,Identifiers
6473639841,Product Interaction,Analytics,Data Not Linked to You,Usage Data
6473639841,Crash Data,Analytics,Data Not Linked to You,Diagnostics
6473639841,Performance Data,Analytics,Data Not Linked to You,Diagnostics
6473639841,Other Diagnostic Data,Analytics,Data Not Linked to You,Diagnostics
1018301773,User ID,App Functionality,Data Not Linked to You,Identifiers
6476072118,,,Data Not Collected,
6472820126,Email Address,App Functionality,Data Not Linked to You,Contact Info
6472820126,User ID,App Functionality,Data Not Linked to You,Identifiers
605766199,Product Interaction,Analytics,Data Not Linked to You,Usage Data
605766199,Other Diagnostic Data,Analytics,Data Not Linked to You,Diagnostics
1663958329,Device ID,,Data Used to Track You,Identifiers
1663958329,Product Interaction,,Data Used to Track You,Usage Data
1663958329,Advertising Data,,Data Used to Track You,Usage Data
1663958329,Device ID,Third-Party Advertising,Data Not Linked to You,Identifiers
1663958329,Product Interaction,Third-Party Advertising,Data Not Linked to You,Usage Data
1663958329,Advertising Data,Third-Party Advertising,Data Not Linked to You,Usage Data
1663958329,Device ID,Developer’s Advertising or Marketing,Data Not Linked to You,Identifiers
1663958329,Product Interaction,Developer’s Advertising or Marketing,Data Not Linked to You,Usage Data
1663958329,Advertising Data,Developer’s Advertising or Marketing,Data Not Linked to You,Usage Data
1663958329,User ID,Analytics,Data Not Linked to You,Identifiers
1663958329,Device ID,Analytics,Data Not Linked to You,Identifiers
1663958329,Product Interaction,Analytics,Data Not Linked to You,Usage Data
1663958329,Advertising Data,Analytics,Data Not Linked to You,Usage Data
1663958329,Crash Data,Analytics,Data Not Linked to You,Diagnostics
1663958329,Performance Data,Analytics,Data Not Linked to You,Diagnostics
1663958329,User ID,App Functionality,Data Not Linked to You,Identifiers
1663958329,Device ID,App Functionality,Data Not Linked to You,Identifiers
1663958329,Product Interaction,App Functionality,Data Not Linked to You,Usage Data
1663958329,Advertising Data,App Functionality,Data Not Linked to You,Usage Data
1663958329,Crash Data,App Functionality,Data Not Linked to You,Diagnostics
1663958329,Performance Data,App Functionality,Data Not Linked to You,Diagnostics
1631243885,Purchase History,Analytics,Data Not Linked to You,Purchases
1631243885,Product Interaction,Analytics,Data Not Linked to You,Usage Data
1631243885,Crash Data,Analytics,Data Not Linked to You,Diagnostics
1631243885,Purchase History,App Functionality,Data Not Linked to You,Purchases
1631243885,Product Interaction,App Functionality,Data Not Linked to You,Usage Data
1631243885,Crash Data,App Functionality,Data Not Linked to You,Diagnostics
6478209364,,,Data Not Collected,
1666653815,Purchase History,Third-Party Advertising,Data Linked to You,Purchases
1666653815,Coarse Location,Third-Party Advertising,Data Linked to You,Location
1666653815,Email Address,Third-Party Advertising,Data Linked to You,Contact Info
1666653815,User ID,Third-Party Advertising,Data Linked to You,Identifiers
1666653815,Device ID,Third-Party Advertising,Data Linked to You,Identifiers
1666653815,Product Interaction,Third-Party Advertising,Data Linked to You,Usage Data
1666653815,Advertising Data,Third-Party Advertising,Data Linked to You,Usage Data
1666653815,Purchase History,Developer’s Advertising or Marketing,Data Linked to You,Purchases
1666653815,Coarse Location,Developer’s Advertising or Marketing,Data Linked to You,Location
1666653815,Email Address,Developer’s Advertising or Marketing,Data Linked to You,Contact Info
1666653815,Name,Developer’s Advertising or Marketing,Data Linked to You,Contact Info
1666653815,User ID,Developer’s Advertising or Marketing,Data Linked to You,Identifiers
1666653815,Device ID,Developer’s Advertising or Marketing,Data Linked to You,Identifiers
1666653815,Product Interaction,Developer’s Advertising or Marketing,Data Linked to You,Usage Data
1666653815,Advertising Data,Developer’s Advertising or Marketing,Data Linked to You,Usage Data
1666653815,Other Data Types,Developer’s Advertising or Marketing,Data Linked to You,Other Data
1666653815,Purchase History,Analytics,Data Linked to You,Purchases
1666653815,Coarse Location,Analytics,Data Linked to You,Location
1666653815,Search History,Analytics,Data Linked to You,Search History
1666653815,User ID,Analytics,Data Linked to You,Identifiers
1666653815,Device ID,Analytics,Data Linked to You,Identifiers
1666653815,Product Interaction,Analytics,Data Linked to You,Usage Data
1666653815,Advertising Data,Analytics,Data Linked to You,Usage Data
1666653815,Crash Data,Analytics,Data Linked to You,Diagnostics
1666653815,Performance Data,Analytics,Data Linked to You,Diagnostics
1666653815,Other Data Types,Analytics,Data Linked to You,Other Data
1666653815,Purchase History,Product Personalization,Data Linked to You,Purchases
1666653815,Coarse Location,Product Personalization,Data Linked to You,Location
1666653815,Email Address,Product Personalization,Data Linked to You,Contact Info
1666653815,Name,Product Personalization,Data Linked to You,Contact Info
1666653815,Other User Contact Info,Product Personalization,Data Linked to You,Contact Info
1666653815,Search History,Product Personalization,Data Linked to You,Search History
1666653815,User ID,Product Personalization,Data Linked to You,Identifiers
1666653815,Device ID,Product Personalization,Data Linked to You,Identifiers
1666653815,Product Interaction,Product Personalization,Data Linked to You,Usage Data
1666653815,Advertising Data,Product Personalization,Data Linked to You,Usage Data
1666653815,Purchase History,App Functionality,Data Linked to You,Purchases
1666653815,Coarse Location,App Functionality,Data Linked to You,Location
1666653815,Email Address,App Functionality,Data Linked to You,Contact Info
1666653815,Search History,App Functionality,Data Linked to You,Search History
1666653815,User ID,App Functionality,Data Linked to You,Identifiers
1666653815,Device ID,App Functionality,Data Linked to You,Identifiers
1666653815,Product Interaction,App Functionality,Data Linked to You,Usage Data
1666653815,Crash Data,App Functionality,Data Linked to You,Diagnostics
1666653815,Performance Data,App Functionality,Data Linked to You,Diagnostics
1666653815,Other Data Types,App Functionality,Data Linked to You,Other Data
1666653815,Other User Content,Analytics,Data Not Linked to You,User Content
1666653815,Other Diagnostic Data,Analytics,Data Not Linked to You,Diagnostics
1666653815,Other Usage Data,App Functionality,Data Not Linked to You,Usage Data
1666653815,Other Diagnostic Data,App Functionality,Data Not Linked to You,Diagnostics
6475701291,,,Data Not Collected,
6444638017,Device ID,Third-Party Advertising,Data Not Linked to You,Identifiers
6444638017,Device ID,Analytics,Data Not Linked to You,Identifiers
6444638017,Product Interaction,Analytics,Data Not Linked to You,Usage Data
6444638017,Advertising Data,Analytics,Data Not Linked to You,Usage Data
6444638017,Other Usage Data,Analytics,Data Not Linked to You,Usage Data
6444638017,Crash Data,Analytics,Data Not Linked to You,Diagnostics
6444638017,Performance Data,Analytics,Data Not Linked to You,Diagnostics
6444638017,Other Diagnostic Data,Analytics,Data Not Linked to You,Diagnostics
1468191822,,,Data Not Collected,
6478598855,,,Data Not Collected,
833967564,Customer Support,Analytics,Data Linked to You,User Content
833967564,Product Interaction,Analytics,Data Linked to You,Usage Data
833967564,Customer Support,App Functionality,Data Linked to You,User Content
833967564,Product Interaction,App Functionality,Data Linked to You,Usage Data
833967564,Performance Data,App Functionality,Data Linked to You,Diagnostics
833967564,Other Diagnostic Data,Analytics,Data Not Linked to You,Diagnostics
833967564,User ID,App Functionality,Data Not Linked to You,Identifiers
833967564,Crash Data,App Functionality,Data Not Linked to You,Diagnostics
833967564,Other Diagnostic Data,App Functionality,Data Not Linked to You,Diagnostics
1546754798,Product Interaction,Analytics,Data Not Linked to You,Usage Data
1546754798,Other Usage Data,Analytics,Data Not Linked to You,Usage Data
6449253324,,,Data Not Collected,
6450800917,,,Data Not Collected,
1572102565,Product Interaction,Analytics,Data Not Linked to You,Usage Data
6461209319,,,Data Not Collected,
867539680,,,Data Not Collected,
6478754569,,,Data Not Collected,
6469049274,,,Data Not Collected,
334876990,Product Interaction,,Data Used to Track You,Usage Data
334876990,Email Address,Developer’s Advertising or Marketing,Data Linked to You,Contact Info
334876990,Name,Developer’s Advertising or Marketing,Data Linked to You,Contact Info
334876990,Other User Contact Info,Developer’s Advertising or Marketing,Data Linked to You,Contact Info
334876990,Coarse Location,Analytics,Data Linked to You,Location
334876990,User ID,Analytics,Data Linked to You,Identifiers
334876990,Coarse Location,App Functionality,Data Linked to You,Location
334876990,Email Address,App Functionality,Data Linked to You,Contact Info
334876990,Name,App Functionality,Data Linked to You,Contact Info
334876990,User ID,App Functionality,Data Linked to You,Identifiers
334876990,Precise Location,Developer’s Advertising or Marketing,Data Not Linked to You,Location
334876990,Precise Location,Analytics,Data Not Linked to You,Location
334876990,Product Interaction,Analytics,Data Not Linked to You,Usage Data
334876990,Precise Location,Product Personalization,Data Not Linked to You,Location
334876990,Precise Location,App Functionality,Data Not Linked to You,Location
334876990,Crash Data,App Functionality,Data Not Linked to You,Diagnostics
334876990,Performance Data,App Functionality,Data Not Linked to You,Diagnostics
1624262731,User ID,Analytics,Data Not Linked to You,Identifiers
1624262731,Device ID,Analytics,Data Not Linked to You,Identifiers
1624262731,Product Interaction,Analytics,Data Not Linked to You,Usage Data
1624262731,Crash Data,App Functionality,Data Not Linked to You,Diagnostics
6478007837,,,Data Not Collected,
1112433234,Device ID,Analytics,Data Not Linked to You,Identifiers
1112433234,Product Interaction,Analytics,Data Not Linked to You,Usage Data
1112433234,Purchase History,App Functionality,Data Not Linked to You,Purchases
1112433234,Crash Data,App Functionality,Data Not Linked to You,Diagnostics
1630222596,,,Data Not Collected,
1532017999,,,Data Not Collected,
475772902,Other Usage Data,Analytics,Data Not Linked to You,Usage Data
475772902,Device ID,App Functionality,Data Not Linked to You,Identifiers
475772902,Product Interaction,App Functionality,Data Not Linked to You,Usage Data
475772902,Crash Data,App Functionality,Data Not Linked to You,Diagnostics
475772902,Customer Support,Other Purposes,Data Not Linked to You,User Content
6472232397,User ID,Developer’s Advertising or Marketing,Data Linked to You,Identifiers
6472232397,Other User Content,Analytics,Data Linked to You,User Content
6472232397,User ID,Analytics,Data Linked to You,Identifiers
6472232397,Product Interaction,Analytics,Data Linked to You,Usage Data
6472232397,User ID,App Functionality,Data Linked to You,Identifiers
6472232397,Product Interaction,App Functionality,Data Linked to You,Usage Data
6472232397,Device ID,Analytics,Data Not Linked to You,Identifiers
6472232397,Crash Data,Analytics,Data Not Linked to You,Diagnostics
6472232397,Performance Data,Analytics,Data Not Linked to You,Diagnostics
6472232397,Other Diagnostic Data,Analytics,Data Not Linked to You,Diagnostics
6472232397,Device ID,App Functionality,Data Not Linked to You,Identifiers
6472232397,Crash Data,App Functionality,Data Not Linked to You,Diagnostics
6472232397,Performance Data,App Functionality,Data Not Linked to You,Diagnostics
6472232397,Other Diagnostic Data,App Functionality,Data Not Linked to You,Diagnostics
1478757472,,,Data Not Collected,
410395246,Coarse Location,Analytics,Data Linked to You,Location
410395246,User ID,Analytics,Data Linked to You,Identifiers
410395246,Device ID,Analytics,Data Linked to You,Identifiers
410395246,Product Interaction,Analytics,Data Linked to You,Usage Data
410395246,Crash Data,Analytics,Data Linked to You,Diagnostics
410395246,Performance Data,Analytics,Data Linked to You,Diagnostics
410395246,Other Diagnostic Data,Analytics,Data Linked to You,Diagnostics
410395246,Email Address,App Functionality,Data Linked to You,Contact Info
410395246,Name,App Functionality,Data Linked to You,Contact Info
410395246,Phone Number,App Functionality,Data Linked to You,Contact Info
410395246,Contacts,App Functionality,Data Linked to You,Contacts
410395246,Other User Content,App Functionality,Data Linked to You,User Content
410395246,User ID,App Functionality,Data Linked to You,Identifiers
410395246,Device ID,App Functionality,Data Linked to You,Identifiers
410395246,Product Interaction,App Functionality,Data Linked to You,Usage Data
410395246,Crash Data,App Functionality,Data Linked to You,Diagnostics
410395246,Performance Data,App Functionality,Data Linked to You,Diagnostics
410395246,Other Diagnostic Data,App Functionality,Data Linked to You,Diagnostics
6478412831,Product Interaction,Analytics,Data Not Linked to You,Usage Data
6478412831,Crash Data,Analytics,Data Not Linked to You,Diagnostics
6478838107,,,Data Not Collected,
1296674639,,,Data Not Collected,
6499123392,,,Data Not Collected,
6477230272,Product Interaction,Analytics,Data Not Linked to You,Usage Data
6477230272,Crash Data,Analytics,Data Not Linked to You,Diagnostics
6477230272,Performance Data,Analytics,Data Not Linked to You,Diagnostics
6477230272,Other Diagnostic Data,Analytics,Data Not Linked to You,Diagnostics
6477230272,Environment Scanning,Analytics,Data Not Linked to You,Surroundings
6477230272,Hands,Analytics,Data Not Linked to You,Body
6477230272,Head,Analytics,Data Not Linked to You,Body
6477230272,Environment Scanning,App Functionality,Data Not Linked to You,Surroundings
6477230272,Hands,App Functionality,Data Not Linked to You,Body
6477230272,Head,App Functionality,Data Not Linked to You,Body
6478800800,,,Data Not Collected,
743843090,Coarse Location,,Data Used to Track You,Location
743843090,Device ID,,Data Used to Track You,Identifiers
743843090,Product Interaction,,Data Used to Track You,Usage Data
743843090,Advertising Data,,Data Used to Track You,Usage Data
743843090,Crash Data,,Data Used to Track You,Diagnostics
743843090,Performance Data,,Data Used to Track You,Diagnostics
743843090,Coarse Location,Third-Party Advertising,Data Linked to You,Location
743843090,Device ID,Third-Party Advertising,Data Linked to You,Identifiers
743843090,Product Interaction,Third-Party Advertising,Data Linked to You,Usage Data
743843090,Advertising Data,Third-Party Advertising,Data Linked to You,Usage Data
743843090,Performance Data,Third-Party Advertising,Data Linked to You,Diagnostics
743843090,Coarse Location,Analytics,Data Linked to You,Location
743843090,Device ID,Analytics,Data Linked to You,Identifiers
743843090,Product Interaction,Analytics,Data Linked to You,Usage Data
743843090,Advertising Data,Analytics,Data Linked to You,Usage Data
743843090,Performance Data,Analytics,Data Linked to You,Diagnostics
743843090,Email Address,App Functionality,Data Linked to You,Contact Info
743843090,Name,App Functionality,Data Linked to You,Contact Info
743843090,User ID,App Functionality,Data Linked to You,Identifiers
743843090,Crash Data,Third-Party Advertising,Data Not Linked to You,Diagnostics
743843090,Crash Data,Analytics,Data Not Linked to You,Diagnostics
1510429086,Device ID,,Data Used to Track You,Identifiers
1510429086,Device ID,Analytics,Data Not Linked to You,Identifiers
1510429086,Product Interaction,Analytics,Data Not Linked to You,Usage Data
1510429086,Other Usage Data,Analytics,Data Not Linked to You,Usage Data
1510429086,Crash Data,Analytics,Data Not Linked to You,Diagnostics
1510429086,Performance Data,Analytics,Data Not Linked to You,Diagnostics
6467695476,Purchase History,Developer’s Advertising or Marketing,Data Not Linked to You,Purchases
6467695476,Email Address,Developer’s Advertising or Marketing,Data Not Linked to You,Contact Info
6467695476,Other User Contact Info,Developer’s Advertising or Marketing,Data Not Linked to You,Contact Info
6467695476,Photos or Videos,Developer’s Advertising or Marketing,Data Not Linked to You,User Content
6467695476,Gameplay Content,Developer’s Advertising or Marketing,Data Not Linked to You,User Content
6467695476,Customer Support,Developer’s Advertising or Marketing,Data Not Linked to You,User Content
6467695476,Search History,Developer’s Advertising or Marketing,Data Not Linked to You,Search History
6467695476,User ID,Developer’s Advertising or Marketing,Data Not Linked to You,Identifiers
6467695476,Product Interaction,Developer’s Advertising or Marketing,Data Not Linked to You,Usage Data
6467695476,Crash Data,Developer’s Advertising or Marketing,Data Not Linked to You,Diagnostics
6467695476,Performance Data,Developer’s Advertising or Marketing,Data Not Linked to You,Diagnostics
6467695476,Purchase History,Analytics,Data Not Linked to You,Purchases
6467695476,Email Address,Analytics,Data Not Linked to You,Contact Info
6467695476,Name,Analytics,Data Not Linked to You,Contact Info
6467695476,Other User Contact Info,Analytics,Data Not Linked to You,Contact Info
6467695476,Photos or Videos,Analytics,Data Not Linked to You,User Content
6467695476,Gameplay Content,Analytics,Data Not Linked to You,User Content
6467695476,Customer Support,Analytics,Data Not Linked to You,User Content
6467695476,Search History,Analytics,Data Not Linked to You,Search History
6467695476,User ID,Analytics,Data Not Linked to You,Identifiers
6467695476,Product Interaction,Analytics,Data Not Linked to You,Usage Data
6467695476,Crash Data,Analytics,Data Not Linked to You,Diagnostics
6467695476,Performance Data,Analytics,Data Not Linked to You,Diagnostics
6467695476,Purchase History,Product Personalization,Data Not Linked to You,Purchases
6467695476,Email Address,Product Personalization,Data Not Linked to You,Contact Info
6467695476,Name,Product Personalization,Data Not Linked to You,Contact Info
6467695476,Other User Contact Info,Product Personalization,Data Not Linked to You,Contact Info
6467695476,Photos or Videos,Product Personalization,Data Not Linked to You,User Content
6467695476,Gameplay Content,Product Personalization,Data Not Linked to You,User Content
6467695476,Customer Support,Product Personalization,Data Not Linked to You,User Content
6467695476,Search History,Product Personalization,Data Not Linked to You,Search History
6467695476,User ID,Product Personalization,Data Not Linked to You,Identifiers
6467695476,Product Interaction,Product Personalization,Data Not Linked to You,Usage Data
6467695476,Performance Data,Product Personalization,Data Not Linked to You,Diagnostics
6467695476,Purchase History,App Functionality,Data Not Linked to You,Purchases
6467695476,Email Address,App Functionality,Data Not Linked to You,Contact Info
6467695476,Name,App Functionality,Data Not Linked to You,Contact Info
6467695476,Other User Contact Info,App Functionality,Data Not Linked to You,Contact Info
6467695476,Photos or Videos,App Functionality,Data Not Linked to You,User Content
6467695476,Gameplay Content,App Functionality,Data Not Linked to You,User Content
6467695476,Customer Support,App Functionality,Data Not Linked to You,User Content
6467695476,Search History,App Functionality,Data Not Linked to You,Search History
6467695476,User ID,App Functionality,Data Not Linked to You,Identifiers
6467695476,Crash Data,App Functionality,Data Not Linked to You,Diagnostics
6467695476,Performance Data,App Functionality,Data Not Linked to You,Diagnostics
626148774,Product Interaction,Analytics,Data Linked to You,Usage Data
626148774,Email Address,App Functionality,Data Linked to You,Contact Info
626148774,User ID,App Functionality,Data Linked to You,Identifiers
626148774,Device ID,App Functionality,Data Linked to You,Identifiers
626148774,Product Interaction,App Functionality,Data Linked to You,Usage Data
626148774,Other Diagnostic Data,App Functionality,Data Linked to You,Diagnostics
626148774,Crash Data,App Functionality,Data Not Linked to You,Diagnostics
6478857571,,,Data Not Collected,
6451395577,,,Data Not Collected,
1438400795,,,Data Not Collected,
6445992145,Purchase History,Analytics,Data Not Linked to You,Purchases
6445992145,Device ID,Analytics,Data Not Linked to You,Identifiers
6445992145,Product Interaction,Analytics,Data Not Linked to You,Usage Data
6445992145,Purchase History,App Functionality,Data Not Linked to You,Purchases
6448710452,Device ID,Analytics,Data Not Linked to You,Identifiers
6448710452,Product Interaction,Analytics,Data Not Linked to You,Usage Data
6448189664,,,Data Not Collected,
6496682427,,,Data Not Collected,
466715015,,,Data Not Collected,
6471858717,Product Interaction,,Data Used to Track You,Usage Data
6471858717,Product Interaction,Analytics,Data Not Linked to You,Usage Data
1120099014,Device ID,Analytics,Data Not Linked to You,Identifiers
1120099014,Product Interaction,Analytics,Data Not Linked to You,Usage Data
1120099014,Crash Data,Analytics,Data Not Linked to You,Diagnostics
1120099014,Performance Data,Analytics,Data Not Linked to You,Diagnostics
1669560515,Search History,Product Personalization,Data Not Linked to You,Search History
1669560515,Other User Content,App Functionality,Data Not Linked to You,User Content
1669560515,Search History,App Functionality,Data Not Linked to You,Search History
1669560515,Device ID,App Functionality,Data Not Linked to You,Identifiers
1669560515,Other Usage Data,Other Purposes,Data Not Linked to You,Usage Data
6450958030,,,Data Not Collected,
1671376442,,,Data Not Collected,
6476938283,,,Data Not Collected,
1102236212,User ID,Analytics,Data Not Linked to You,Identifiers
1102236212,Product Interaction,Analytics,Data Not Linked to You,Usage Data
6467633766,,,Data Not Collected,
1271546805,Product Interaction,Analytics,Data Not Linked to You,Usage Data
6476616491,,,Data Not Collected,
1286558019,Purchase History,Analytics,Data Not Linked to You,Purchases
1286558019,Coarse Location,Analytics,Data Not Linked to You,Location
1286558019,Product Interaction,Analytics,Data Not Linked to You,Usage Data
1286558019,Crash Data,Analytics,Data Not Linked to You,Diagnostics
1286558019,Performance Data,Analytics,Data Not Linked to You,Diagnostics
1286558019,Product Interaction,App Functionality,Data Not Linked to You,Usage Data
1286558019,Crash Data,App Functionality,Data Not Linked to You,Diagnostics
1286558019,Performance Data,App Functionality,Data Not Linked to You,Diagnostics
1289012427,,,Data Not Collected,
1446075923,Advertising Data,,Data Used to Track You,Usage Data
1446075923,Advertising Data,Third-Party Advertising,Data Linked to You,Usage Data
1446075923,Purchase History,Developer’s Advertising or Marketing,Data Linked to You,Purchases
1446075923,Coarse Location,Developer’s Advertising or Marketing,Data Linked to You,Location
1446075923,Email Address,Developer’s Advertising or Marketing,Data Linked to You,Contact Info
1446075923,User ID,Developer’s Advertising or Marketing,Data Linked to You,Identifiers
1446075923,Device ID,Developer’s Advertising or Marketing,Data Linked to You,Identifiers
1446075923,Product Interaction,Developer’s Advertising or Marketing,Data Linked to You,Usage Data
1446075923,Advertising Data,Developer’s Advertising or Marketing,Data Linked to You,Usage Data
1446075923,Purchase History,Analytics,Data Linked to You,Purchases
1446075923,Coarse Location,Analytics,Data Linked to You,Location
1446075923,Email Address,Analytics,Data Linked to You,Contact Info
1446075923,Search History,Analytics,Data Linked to You,Search History
1446075923,User ID,Analytics,Data Linked to You,Identifiers
1446075923,Device ID,Analytics,Data Linked to You,Identifiers
1446075923,Product Interaction,Analytics,Data Linked to You,Usage Data
1446075923,Advertising Data,Analytics,Data Linked to You,Usage Data
1446075923,Purchase History,Product Personalization,Data Linked to You,Purchases
1446075923,Coarse Location,Product Personalization,Data Linked to You,Location
1446075923,Email Address,Product Personalization,Data Linked to You,Contact Info
1446075923,Search History,Product Personalization,Data Linked to You,Search History
1446075923,User ID,Product Personalization,Data Linked to You,Identifiers
1446075923,Device ID,Product Personalization,Data Linked to You,Identifiers
1446075923,Product Interaction,Product Personalization,Data Linked to You,Usage Data
1446075923,Purchase History,App Functionality,Data Linked to You,Purchases
1446075923,Coarse Location,App Functionality,Data Linked to You,Location
1446075923,Email Address,App Functionality,Data Linked to You,Contact Info
1446075923,Search History,App Functionality,Data Linked to You,Search History
1446075923,User ID,App Functionality,Data Linked to You,Identifiers
1446075923,Device ID,App Functionality,Data Linked to You,Identifiers
1446075923,Product Interaction,App Functionality,Data Linked to You,Usage Data
1446075923,Advertising Data,App Functionality,Data Linked to You,Usage Data
1446075923,Performance Data,Analytics,Data Not Linked to You,Diagnostics
1446075923,Crash Data,App Functionality,Data Not Linked to You,Diagnostics
1446075923,Performance Data,App Functionality,Data Not Linked to You,Diagnostics
1487937127,Purchase History,Analytics,Data Linked to You,Purchases
1487937127,Product Interaction,Analytics,Data Linked to You,Usage Data
1487937127,Purchase History,App Functionality,Data Linked to You,Purchases
1487937127,Email Address,App Functionality,Data Linked to You,Contact Info
1487937127,Name,App Functionality,Data Linked to You,Contact Info
1487937127,Photos or Videos,App Functionality,Data Linked to You,User Content
1487937127,Customer Support,App Functionality,Data Linked to You,User Content
1487937127,Other User Content,App Functionality,Data Linked to You,User Content
1487937127,User ID,App Functionality,Data Linked to You,Identifiers
1487937127,Product Interaction,App Functionality,Data Linked to You,Usage Data
1487937127,Crash Data,App Functionality,Data Linked to You,Diagnostics
1487937127,Performance Data,App Functionality,Data Linked to You,Diagnostics
6478470622,,,Data Not Collected,
6469053057,Device ID,Analytics,Data Not Linked to You,Identifiers
6469053057,Product Interaction,Analytics,Data Not Linked to You,Usage Data
6469053057,Crash Data,Other Purposes,Data Not Linked to You,Diagnostics
6476446473,,,Data Not Collected,
1663556775,,,Data Not Collected,
1620268476,,,Data Not Collected,
6476118377,User ID,Analytics,Data Not Linked to You,Identifiers
6476118377,Product Interaction,Analytics,Data Not Linked to You,Usage Data
6476118377,Name,App Functionality,Data Not Linked to You,Contact Info
6476118377,User ID,App Functionality,Data Not Linked to You,Identifiers
6476118377,Crash Data,App Functionality,Data Not Linked to You,Diagnostics
6476118377,Performance Data,App Functionality,Data Not Linked to You,Diagnostics
1090744587,Purchase History,App Functionality,Data Not Linked to You,Purchases
1090744587,Crash Data,App Functionality,Data Not Linked to You,Diagnostics
1024791122,Device ID,Third-Party Advertising,Data Not Linked to You,Identifiers
1024791122,Advertising Data,Third-Party Advertising,Data Not Linked to You,Usage Data
1024791122,Device ID,Analytics,Data Not Linked to You,Identifiers
