app_id,policy_file,entity,action,data_type,sentence_preview
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,pii,"We may receive the information described in this Privacy Policy from other sources, such as we may also collect or receive information about you from organizations, businesses, people, and others, inc"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,network,"Automatically Collected Information We automatically collect certain information from you when you use the Platform, including internet or other network activity information such as your IP address, g"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,browsing,"Automatically Collected Information We automatically collect certain information from you when you use the Platform, including internet or other network activity information such as your IP address, g"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,ip addr,"Automatically Collected Information We automatically collect certain information from you when you use the Platform, including internet or other network activity information such as your IP address, g"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,device id,"Automatically Collected Information We automatically collect certain information from you when you use the Platform, including internet or other network activity information such as your IP address, g"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,usage info,"Automatically Collected Information We automatically collect certain information from you when you use the Platform, including internet or other network activity information such as your IP address, g"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,usage info,"Automatically Collected Information We automatically collect certain information from you when you use the Platform, including internet or other network activity information such as your IP address, g"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"Automatically Collected Information We automatically collect certain information from you when you use the Platform, including internet or other network activity information such as your IP address, g"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"Automatically Collected Information We automatically collect certain information from you when you use the Platform, including internet or other network activity information such as your IP address, g"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,usage info,We collect information regarding your use of the Platform and any other User Content that you generate through or upload to our Platform.
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,pii,We collect information regarding your use of the Platform and any other User Content that you generate through or upload to our Platform.
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,device info,"We collect certain information about the device you use to access the Platform, such as your IP address, user agent, mobile carrier, time zone settings, identifiers for advertising purposes, model of "
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,pii,"Where you log-in from multiple devices, we will be able to use information such as your device ID and user ID to identify your activity across devices."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"Where you log-in from multiple devices, we will be able to use information such as your device ID and user ID to identify your activity across devices."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,device info,"Where you log-in from multiple devices, we will be able to use information such as your device ID and user ID to identify your activity across devices."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,We may also associate you with information collected from devices other than those you use to log-in to the Platform.
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,We may also associate you with information collected from devices other than those you use to log-in to the Platform.
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,geo location,"We collect information about your approximate location, including location information based on your SIM card and IP address."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,geo location,"We collect information about your approximate location, including location information based on your SIM card and IP address."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,geo location,"In addition, we collect location information (such as tourist attractions, shops, or other points of interest) if you choose to add the location information to your User Content."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"If you are still using an older version that allowed for collection of precise or approximate GPS information (last release in August 2020) and you granted us permission to do so, we may collect such "
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,photo,"We may collect information about the videos, images and audio that are a part of your User Content, such as identifying the objects and scenery that appear, the existence and location within an image "
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,audio,"We may collect information about the videos, images and audio that are a part of your User Content, such as identifying the objects and scenery that appear, the existence and location within an image "
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We may collect this information to enable special video effects, for content moderation, for demographic classification, for content and ad recommendations, and for other non-personally-identifying op"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,biometric,"We may collect biometric identifiers and biometric information as defined under U. S. laws, such as faceprints and voiceprints, from your User Content."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,biometric,"We may collect biometric identifiers and biometric information as defined under U. S. laws, such as faceprints and voiceprints, from your User Content."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,user id,"It also includes information, such as your account name, that enables other users to trace back the User Content to your user account."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"It also includes information, such as your account name, that enables other users to trace back the User Content to your user account."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"Additionally, metadata includes data that you choose to provide with your User Content, e.g., any hashtags used to mark keywords to the video and captions."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,pii,"Additionally, metadata includes data that you choose to provide with your User Content, e.g., any hashtags used to mark keywords to the video and captions."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,camera,"Additionally, metadata includes data that you choose to provide with your User Content, e.g., any hashtags used to mark keywords to the video and captions."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"Additionally, metadata includes data that you choose to provide with your User Content, e.g., any hashtags used to mark keywords to the video and captions."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,usage info,"(aCookiesa) to automatically collect information, measure and analyze how you use the Platform, including which pages you view most often and how you interact with content, enhance your experience"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"(aCookiesa) to automatically collect information, measure and analyze how you use the Platform, including which pages you view most often and how you interact with content, enhance your experience"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"(aCookiesa) to automatically collect information, measure and analyze how you use the Platform, including which pages you view most often and how you interact with content, enhance your experience"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"Web beacons are very small images or small pieces of data embedded in images, also known as apixel tagsa or aclear GIFs, a that can recognize Cookies, the time and date a page is viewed, a des"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,device info,"We may link your contact or account information with your activity on and off our Platform across all your devices, using your email or other log-in or device information."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,email addr,"We may link your contact or account information with your activity on and off our Platform across all your devices, using your email or other log-in or device information."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,contact,"We may link your contact or account information with your activity on and off our Platform across all your devices, using your email or other log-in or device information."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,user id,"We may link your contact or account information with your activity on and off our Platform across all your devices, using your email or other log-in or device information."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We may use this information to display advertisements on our Platform tailored to your interests, preferences, and characteristics."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"How We Use Your Information As explained below, we use your information to improve, support and administer the Platform, to allow you to use its functionalities, and to fulfill and enforce our Terms o"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We may also use your information to, among other things, show you suggestions, promote the Platform, and customize your ad experience."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We generally use the Information We Collect to fulfill requests for products, services, Platform functionality, support and information for internal operations, including troubleshooting, data analysi"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We generally use the Information We Collect to fulfill requests for products, services, Platform functionality, support and information for internal operations, including troubleshooting, data analysi"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,We generally use the Information We Collect to customize the content you see when you use the Platform.
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,usage info,We generally use the Information We Collect to customize the content you see when you use the Platform.
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,usage info,We generally use the Information We Collect to customize the content you see when you use the Platform.
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,We generally use the Information We Collect to customize the content you see when you use the Platform.
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,We generally use the Information We Collect to send promotional materials from us or on behalf of our affiliates and trusted third parties.
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,We generally use the Information We Collect to send promotional materials from us or on behalf of our affiliates and trusted third parties.
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,We generally use the Information We Collect to send promotional materials from us or on behalf of our affiliates and trusted third parties.
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,We generally use the Information We Collect to send promotional materials from us or on behalf of our affiliates and trusted third parties.
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,We generally use the Information We Collect to improve and develop our Platform and conduct product development.
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,We generally use the Information We Collect to improve and develop our Platform and conduct product development.
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We generally use the Information We Collect to measure and understand the effectiveness of the advertisements we serve to you and others and to deliver advertising, including targeted advertising, to "
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We generally use the Information We Collect to measure and understand the effectiveness of the advertisements we serve to you and others and to deliver advertising, including targeted advertising, to "
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We generally use the Information We Collect to measure and understand the effectiveness of the advertisements we serve to you and others and to deliver advertising, including targeted advertising, to "
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,We generally use the Information We Collect to make suggestions and provide a customized ad experience.
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,We generally use the Information We Collect to make suggestions and provide a customized ad experience.
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We generally use the Information We Collect to support the social functions of the Platform, including to permit you and others to connect with each other (for example, through our Find Friends functi"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We generally use the Information We Collect to support the social functions of the Platform, including to permit you and others to connect with each other (for example, through our Find Friends functi"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We generally use the Information We Collect to support the social functions of the Platform, including to permit you and others to connect with each other (for example, through our Find Friends functi"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We generally use the Information We Collect to support the social functions of the Platform, including to permit you and others to connect with each other (for example, through our Find Friends functi"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We generally use the Information We Collect to support the social functions of the Platform, including to permit you and others to connect with each other (for example, through our Find Friends functi"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,pii,We generally use the Information We Collect to use User Content as part of our advertising and marketing campaigns to promote the Platform.
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,We generally use the Information We Collect to use User Content as part of our advertising and marketing campaigns to promote the Platform.
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,We generally use the Information We Collect to use User Content as part of our advertising and marketing campaigns to promote the Platform.
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We generally use the Information We Collect to understand how you use the Platform, including across your devices."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We generally use the Information We Collect to understand how you use the Platform, including across your devices."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We generally use the Information We Collect to infer additional information about you, such as your age, gender, and interests."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We generally use the Information We Collect to infer additional information about you, such as your age, gender, and interests."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We generally use the Information We Collect to help us detect abuse, fraud, and illegal activity on the Platform."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We generally use the Information We Collect to help us detect abuse, fraud, and illegal activity on the Platform."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We generally use the Information We Collect to promote the safety and security of the Platform, including by scanning, analyzing, and reviewing User Content, messages and associated metadata for viola"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We generally use the Information We Collect to promote the safety and security of the Platform, including by scanning, analyzing, and reviewing User Content, messages and associated metadata for viola"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We generally use the Information We Collect to promote the safety and security of the Platform, including by scanning, analyzing, and reviewing User Content, messages and associated metadata for viola"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,pii,"We generally use the Information We Collect to verify your identity in order to use certain features, such as livestream or verified accounts, or when you apply for a Business Account, to ensure that "
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We generally use the Information We Collect to verify your identity in order to use certain features, such as livestream or verified accounts, or when you apply for a Business Account, to ensure that "
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,pii,"We generally use the Information We Collect to verify your identity in order to use certain features, such as livestream or verified accounts, or when you apply for a Business Account, to ensure that "
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We generally use the Information We Collect to verify your identity in order to use certain features, such as livestream or verified accounts, or when you apply for a Business Account, to ensure that "
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We generally use the Information We Collect to communicate with you, including to notify you about changes in our services."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We generally use the Information We Collect to communicate with you, including to notify you about changes in our services."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We generally use the Information We Collect to communicate with you, including to notify you about changes in our services."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We generally use the Information We Collect to announce you as a winner of our contests or promotions if permitted by the promotion rule, and to send you any applicable prizes."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We generally use the Information We Collect to announce you as a winner of our contests or promotions if permitted by the promotion rule, and to send you any applicable prizes."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We generally use the Information We Collect to enforce our Terms of Service, Community Guidelines, and other conditions and policies."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We generally use the Information We Collect to enforce our Terms of Service, Community Guidelines, and other conditions and policies."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We generally use the Information We Collect consistent with your permissions, to provide you with location-based services, such as advertising and other personalized content."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We generally use the Information We Collect consistent with your permissions, to provide you with location-based services, such as advertising and other personalized content."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We generally use the Information We Collect to train and improve our technology, such as our machine learning models and algorithms."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We generally use the Information We Collect to train and improve our technology, such as our machine learning models and algorithms."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,We generally use the Information We Collect to combine all the Information We Collect or receive about you for any of the foregoing purposes.
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,We generally use the Information We Collect to combine all the Information We Collect or receive about you for any of the foregoing purposes.
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,We generally use the Information We Collect to combine all the Information We Collect or receive about you for any of the foregoing purposes.
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,We generally use the Information We Collect to combine all the Information We Collect or receive about you for any of the foregoing purposes.
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,We generally use the Information We Collect to combine all the Information We Collect or receive about you for any of the foregoing purposes.
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We generally use the Information We Collect to facilitate sales, promotion, and purchases of goods and services and to provide user support."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We generally use the Information We Collect to facilitate sales, promotion, and purchases of goods and services and to provide user support."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,We generally use the Information We Collect for any other purposes disclosed to you at the time we collect your information or pursuant to your consent.
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,We generally use the Information We Collect for any other purposes disclosed to you at the time we collect your information or pursuant to your consent.
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,We generally use the Information We Collect for any other purposes disclosed to you at the time we collect your information or pursuant to your consent.
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,We generally use the Information We Collect for any other purposes disclosed to you at the time we collect your information or pursuant to your consent.
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"How We Share Your Information We are committed to maintaining your trust, and while TikTok does not sell your personal information or share your personal information with third parties for purposes of"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"How We Share Your Information We are committed to maintaining your trust, and while TikTok does not sell your personal information or share your personal information with third parties for purposes of"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"How We Share Your Information We are committed to maintaining your trust, and while TikTok does not sell your personal information or share your personal information with third parties for purposes of"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,usage info,"We share the categories of personal information listed above with service providers and business partners to help us perform business operations and for business purposes, including research, payment "
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"These service providers and business partners may include payment processors and transaction fulfillment providers, who may receive the Information You Provide, Information From Other Sources, and Aut"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,usage info,"These service providers and business partners may include payment processors and transaction fulfillment providers, who may receive the Information You Provide, Information From Other Sources, and Aut"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"These service providers and business partners may include payment processors and transaction fulfillment providers, who may receive the Information You Provide, Information From Other Sources, and Aut"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,usage info,"These service providers and business partners may include payment processors and transaction fulfillment providers, who may receive the Information You Provide, Information From Other Sources, and Aut"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,usage info,"These service providers and business partners may include payment processors and transaction fulfillment providers, who may receive the Information You Provide, Information From Other Sources, and Aut"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,pii,"These service providers and business partners may include payment processors and transaction fulfillment providers, who may receive the Information You Provide, Information From Other Sources, and Aut"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,usage info,"These service providers and business partners may include customer and technical support providers, who may receive the Information You Provide, Information From Other Sources, and Automatically Colle"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"These service providers and business partners may include customer and technical support providers, who may receive the Information You Provide, Information From Other Sources, and Automatically Colle"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,usage info,"These service providers and business partners may include customer and technical support providers, who may receive the Information You Provide, Information From Other Sources, and Automatically Colle"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"These service providers and business partners may include customer and technical support providers, who may receive the Information You Provide, Information From Other Sources, and Automatically Colle"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,usage info,"We share the categories of personal information listed above with service providers and business partners to help us perform business operations and for business purposes, including research, payment "
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,pii,"We share the categories of personal information listed above with service providers and business partners to help us perform business operations and for business purposes, including research, payment "
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"These service providers and business partners may include researchers who may receive the Information You Provide, Information From Other Sources, and Automatically Collected Information but would not"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,usage info,"These service providers and business partners may include researchers who may receive the Information You Provide, Information From Other Sources, and Automatically Collected Information but would not"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"These service providers and business partners may include researchers who may receive the Information You Provide, Information From Other Sources, and Automatically Collected Information but would not"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,usage info,"These service providers and business partners may include researchers who may receive the Information You Provide, Information From Other Sources, and Automatically Collected Information but would not"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,usage info,"We share the categories of personal information listed above with service providers and business partners to help us perform business operations and for business purposes, including research, payment "
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,pii,"We share the categories of personal information listed above with service providers and business partners to help us perform business operations and for business purposes, including research, payment "
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"These service providers and business partners may include advertising, marketing, and analytics vendors, who may receive the Information You Provide, Information From Other Sources, and Automatically "
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,usage info,"These service providers and business partners may include advertising, marketing, and analytics vendors, who may receive the Information You Provide, Information From Other Sources, and Automatically "
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"These service providers and business partners may include advertising, marketing, and analytics vendors, who may receive the Information You Provide, Information From Other Sources, and Automatically "
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,usage info,"These service providers and business partners may include advertising, marketing, and analytics vendors, who may receive the Information You Provide, Information From Other Sources, and Automatically "
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"As a global company, the Platform is supported by certain entities within our corporate group, which are given limited remote access to Information We Collect as necessary to enable them to provide ce"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"As a global company, the Platform is supported by certain entities within our corporate group, which are given limited remote access to Information We Collect as necessary to enable them to provide ce"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"To learn more about how we share information with certain corporate group entities, see here."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We may share all of the Information We Collect in connection with a substantial corporate transaction, such as the sale of a website, a merger, consolidation, asset sales, or in the unlikely event of "
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We may share all of the Information We Collect in connection with a substantial corporate transaction, such as the sale of a website, a merger, consolidation, asset sales, or in the unlikely event of "
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"For Legal Reasons We may disclose any of the Information We Collect to respond to subpoenas, court orders, legal process, law enforcement requests, legal claims, or government inquiries, and to protec"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"For Legal Reasons We may disclose any of the Information We Collect to respond to subpoenas, court orders, legal process, law enforcement requests, legal claims, or government inquiries, and to protec"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We may also share any of the Information We Collect to enforce any terms applicable to the Platform, to exercise or defend any legal claims, and comply with any applicable law."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We may also share any of the Information We Collect to enforce any terms applicable to the Platform, to exercise or defend any legal claims, and comply with any applicable law."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,We may share your information for other purposes pursuant to your consent or at your direction.
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,pii,We may share information about you with these third-party services if you choose to use these features.
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,pii,"If you choose to allow a third-party service to access your account, we will share certain information about you with the third party."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,user id,"Depending on the permissions you grant, the third party may be able to obtain your account information and other information you choose to provide."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"Depending on the permissions you grant, the third party may be able to obtain your account information and other information you choose to provide."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"If you choose to engage in public activities on the Platform, you should be aware that any information you share may be read, collected, or used by other users."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,usage info,"When you make a purchase from a third party on the Platform, including from a seller selling products through our shopping features, we share the information related to the transaction with that third"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,usage info,"When you make a purchase from a third party on the Platform, including from a seller selling products through our shopping features, we share the information related to the transaction with that third"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"By making the purchase, you are directing us to share your information in this way."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,belief,"A While some of the information that we collect, use, and disclose may constitute sensitive personal information under applicable state privacy laws, such as information from users under the relevant "
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,ethnic,"A While some of the information that we collect, use, and disclose may constitute sensitive personal information under applicable state privacy laws, such as information from users under the relevant "
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,sexuality,"A While some of the information that we collect, use, and disclose may constitute sensitive personal information under applicable state privacy laws, such as information from users under the relevant "
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,billing,"A While some of the information that we collect, use, and disclose may constitute sensitive personal information under applicable state privacy laws, such as information from users under the relevant "
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,mental,"A While some of the information that we collect, use, and disclose may constitute sensitive personal information under applicable state privacy laws, such as information from users under the relevant "
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,pii,"A While some of the information that we collect, use, and disclose may constitute sensitive personal information under applicable state privacy laws, such as information from users under the relevant "
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,sexuality,"A While some of the information that we collect, use, and disclose may constitute sensitive personal information under applicable state privacy laws, such as information from users under the relevant "
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"A While some of the information that we collect, use, and disclose may constitute sensitive personal information under applicable state privacy laws, such as information from users under the relevant "
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,billing,"For example, we may process your financial information in order to provide you the goods or services you request from us or your driveras license number in order to verify your identity."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"We also retain information when necessary to comply with contractual and legal obligations, when we have a legitimate business interest to do so (such as improving and developing the Platform, and enh"
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,user id,"For example, when we process your information such as your profile information to provide you with the Platform, we keep this information for as long as you have an account."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"For example, when we process your information such as your profile information to provide you with the Platform, we keep this information for as long as you have an account."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,information,"For example, when we process your information such as your profile information to provide you with the Platform, we keep this information for as long as you have an account."
835599320,835599320_tiktok_com_privacy_policy.json,we,collect,pii,"If you violate our Terms of Service, Community Guidelines, or other conditions or policies, we may remove your profile immediately, but may keep other information about you to process the violation."
835599320,835599320_tiktok_com_privacy_policy.json,we,not_collect,message log,"These service providers and business partners may include researchers who may receive the Information You Provide, Information From Other Sources, and Automatically Collected Information but would not"
835599320,835599320_tiktok_com_privacy_policy.json,we,not_collect,billing,"These service providers and business partners may include researchers who may receive the Information You Provide, Information From Other Sources, and Automatically Collected Information but would not"
835599320,835599320_tiktok_com_privacy_policy.json,we,not_collect,message log,"These service providers and business partners may include advertising, marketing, and analytics vendors, who may receive the Information You Provide, Information From Other Sources, and Automatically "
835599320,835599320_tiktok_com_privacy_policy.json,we,not_collect,billing,"These service providers and business partners may include advertising, marketing, and analytics vendors, who may receive the Information You Provide, Information From Other Sources, and Automatically "
867539680,867539680_airwolf_space_privacy_policy.json,third party,collect,pii,The Personal Information that I collect is used for providing and improving the Service.
867539680,867539680_airwolf_space_privacy_policy.json,we,collect,pii,The Personal Information that I collect is used for providing and improving the Service.
867539680,867539680_airwolf_space_privacy_policy.json,we,collect,pii,The Personal Information that I collect is used for providing and improving the Service.
867539680,867539680_airwolf_space_privacy_policy.json,we,collect,information,"The information that I request will be retained on your device and our web server, the data saved on the server side will be kept no more than 14 days for analysis purpose only."
867539680,867539680_airwolf_space_privacy_policy.json,we,collect,information,"The information that I request will be retained on your device and our web server, the data saved on the server side will be kept no more than 14 days for analysis purpose only."
867539680,867539680_airwolf_space_privacy_policy.json,we,collect,information,"However, the app may use third party code and libraries that use acookiesa to collect information and improve their services."
875319874,875319874_cynapse_com_privacy_policy.json,we,collect,information,Your data is stored locally on your device or stored securely on Appleas iCloud if you choose to enable iCloud Sync.
875319874,875319874_cynapse_com_privacy_policy.json,we,collect,information,"Information we collect Personally un-identifiable information: We may collect information that is not considered personally identifiable, such as crash reports."
875319874,875319874_cynapse_com_privacy_policy.json,we,collect,information,We collect this information to offer better services and to fix bugs and crashes.
875319874,875319874_cynapse_com_privacy_policy.json,we,collect,pii,"Personal information When you contact us via email or purchase any of the in-app subscriptions, we optionally ask for your personal information including your Name and email."
875319874,875319874_cynapse_com_privacy_policy.json,we,collect,email addr,"Personal information When you contact us via email or purchase any of the in-app subscriptions, we optionally ask for your personal information including your Name and email."
875319874,875319874_cynapse_com_privacy_policy.json,we,collect,person name,"Personal information When you contact us via email or purchase any of the in-app subscriptions, we optionally ask for your personal information including your Name and email."
875319874,875319874_cynapse_com_privacy_policy.json,we,collect,pii,"We will only use this personal information to respond to your queries, invite you to beta programs and update you about new versions updates."
875319874,875319874_cynapse_com_privacy_policy.json,we,collect,pii,Your personal information will not be shared with others.
961390574,961390574_support_meetcarrot_com_privacy_policy.json,platform provider,collect,information,"By using the Application, you understand that your information may be transferred to our facilities and those third parties with whom we share it as described in this Privacy Policy."
961390574,961390574_support_meetcarrot_com_privacy_policy.json,social network,collect,message log,"Sharing Information CARROT Weather allows you to share weather forecasts, along with that forecast's location, through iMessage and social networks, including Facebook and Twitter."
961390574,961390574_support_meetcarrot_com_privacy_policy.json,social network,collect,geo location,"Sharing Information CARROT Weather allows you to share weather forecasts, along with that forecast's location, through iMessage and social networks, including Facebook and Twitter."
